mobile1_id,mobile2_id,date,i_stime,i_etime
11,21,2006-08-20,15:34:57,15:34:57
12,21,2006-08-20,15:34:57,15:34:57
12,49,2006-08-20,15:34:57,15:35:12
14,49,2006-08-20,15:34:57,15:34:57
2,21,2006-08-20,15:34:57,15:36:17
2,8,2006-08-20,15:34:57,15:34:57
47,49,2006-08-20,15:34:57,15:34:57
49,55,2006-08-20,15:34:57,15:34:57
6,49,2006-08-20,15:34:57,15:34:57
8,21,2006-08-20,15:34:57,15:34:57
21,43,2006-08-20,15:34:58,15:34:58
28,50,2006-08-20,15:34:58,15:35:20
37,50,2006-08-20,15:34:58,15:35:16
39,43,2006-08-20,15:34:58,15:34:58
46,50,2006-08-20,15:34:58,15:35:16
50,58,2006-08-20,15:34:58,15:34:58
51,59,2006-08-20,15:34:58,15:34:58
8,43,2006-08-20,15:34:58,15:34:58
45,46,2006-08-20,15:34:59,15:35:07
5,49,2006-08-20,15:34:59,15:34:59
5,59,2006-08-20,15:34:59,15:34:59
6,12,2006-08-20,15:34:59,15:34:59
11,39,2006-08-20,15:35:00,15:35:00
12,19,2006-08-20,15:35:00,15:35:19
12,26,2006-08-20,15:35:00,15:35:00
12,58,2006-08-20,15:35:00,15:35:09
14,39,2006-08-20,15:35:00,15:35:00
30,46,2006-08-20,15:35:00,15:35:26
39,47,2006-08-20,15:35:00,15:35:00
39,55,2006-08-20,15:35:00,15:35:00
9,12,2006-08-20,15:35:00,15:35:00
11,14,2006-08-20,15:35:01,15:35:01
1,20,2006-08-20,15:35:01,15:35:18
14,43,2006-08-20,15:35:01,15:35:01
14,55,2006-08-20,15:35:01,15:35:01
15,20,2006-08-20,15:35:01,15:35:33
22,29,2006-08-20,15:35:01,15:35:01
22,31,2006-08-20,15:35:01,15:35:14
22,34,2006-08-20,15:35:01,15:35:01
3,16,2006-08-20,15:35:01,15:35:01
36,38,2006-08-20,15:35:01,15:35:19
36,46,2006-08-20,15:35:01,15:35:01
16,38,2006-08-20,15:35:02,15:35:40
37,38,2006-08-20,15:35:02,15:35:02
38,50,2006-08-20,15:35:02,15:35:49
43,55,2006-08-20,15:35:02,15:35:02
8,21,2006-08-20,15:35:02,15:35:02
8,55,2006-08-20,15:35:02,15:35:02
8,9,2006-08-20,15:35:02,15:35:08
9,55,2006-08-20,15:35:02,15:35:02
1,25,2006-08-20,15:35:03,15:35:03
1,53,2006-08-20,15:35:03,15:35:03
25,60,2006-08-20,15:35:03,15:35:03
27,53,2006-08-20,15:35:03,15:35:03
32,53,2006-08-20,15:35:03,15:35:03
17,23,2006-08-20,15:35:04,15:35:16
23,52,2006-08-20,15:35:04,15:35:04
35,49,2006-08-20,15:35:04,15:35:04
35,51,2006-08-20,15:35:04,15:35:04
35,59,2006-08-20,15:35:04,15:35:04
7,42,2006-08-20,15:35:04,15:35:04
15,18,2006-08-20,15:35:05,15:35:05
15,53,2006-08-20,15:35:05,15:35:05
18,60,2006-08-20,15:35:05,15:35:05
30,37,2006-08-20,15:35:05,15:35:05
31,53,2006-08-20,15:35:05,15:35:05
15,41,2006-08-20,15:35:06,15:35:06
15,60,2006-08-20,15:35:06,15:35:06
17,24,2006-08-20,15:35:06,15:35:06
17,54,2006-08-20,15:35:06,15:35:06
24,54,2006-08-20,15:35:06,15:35:27
26,47,2006-08-20,15:35:06,15:35:06
4,10,2006-08-20,15:35:06,15:35:45
5,7,2006-08-20,15:35:06,15:35:21
8,47,2006-08-20,15:35:06,15:35:52
10,23,2006-08-20,15:35:07,15:35:07
14,44,2006-08-20,15:35:07,15:35:07
15,60,2006-08-20,15:35:07,15:35:07
16,45,2006-08-20,15:35:07,15:35:07
18,60,2006-08-20,15:35:07,15:35:07
28,45,2006-08-20,15:35:07,15:35:07
29,62,2006-08-20,15:35:07,15:35:25
31,62,2006-08-20,15:35:07,15:35:07
36,45,2006-08-20,15:35:07,15:35:07
38,45,2006-08-20,15:35:07,15:35:07
40,45,2006-08-20,15:35:07,15:35:07
53,62,2006-08-20,15:35:07,15:35:53
27,34,2006-08-20,15:35:08,15:35:29
27,48,2006-08-20,15:35:08,15:35:08
29,32,2006-08-20,15:35:08,15:35:08
29,33,2006-08-20,15:35:08,15:35:24
3,45,2006-08-20,15:35:08,15:35:08
9,19,2006-08-20,15:35:08,15:35:08
9,58,2006-08-20,15:35:08,15:35:08
14,58,2006-08-20,15:35:09,15:35:33
27,33,2006-08-20,15:35:09,15:35:09
31,32,2006-08-20,15:35:09,15:35:09
31,33,2006-08-20,15:35:09,15:35:09
33,48,2006-08-20,15:35:09,15:35:09
33,57,2006-08-20,15:35:09,15:35:09
33,62,2006-08-20,15:35:09,15:35:09
34,57,2006-08-20,15:35:09,15:35:09
48,57,2006-08-20,15:35:09,15:35:22
53,57,2006-08-20,15:35:09,15:35:22
55,58,2006-08-20,15:35:09,15:35:20
6,58,2006-08-20,15:35:09,15:35:09
10,41,2006-08-20,15:35:10,15:35:10
1,41,2006-08-20,15:35:10,15:35:10
2,14,2006-08-20,15:35:10,15:35:10
2,35,2006-08-20,15:35:10,15:35:10
2,39,2006-08-20,15:35:10,15:35:10
2,6,2006-08-20,15:35:10,15:35:10
35,51,2006-08-20,15:35:10,15:35:10
49,51,2006-08-20,15:35:10,15:35:10
27,31,2006-08-20,15:35:11,15:35:11
31,32,2006-08-20,15:35:11,15:35:11
31,62,2006-08-20,15:35:11,15:35:11
48,53,2006-08-20,15:35:11,15:35:31
12,14,2006-08-20,15:35:12,15:35:12
14,44,2006-08-20,15:35:12,15:35:12
16,36,2006-08-20,15:35:12,15:35:12
22,34,2006-08-20,15:35:12,15:35:12
28,36,2006-08-20,15:35:12,15:35:12
32,34,2006-08-20,15:35:12,15:35:12
34,56,2006-08-20,15:35:12,15:35:30
36,45,2006-08-20,15:35:12,15:35:12
42,49,2006-08-20,15:35:12,15:35:12
53,56,2006-08-20,15:35:12,15:35:12
9,49,2006-08-20,15:35:12,15:35:12
14,21,2006-08-20,15:35:13,15:36:05
23,52,2006-08-20,15:35:13,15:35:37
36,40,2006-08-20,15:35:13,15:35:13
39,49,2006-08-20,15:35:13,15:35:13
40,45,2006-08-20,15:35:13,15:35:13
6,58,2006-08-20,15:35:13,15:35:13
9,39,2006-08-20,15:35:13,15:35:13
11,43,2006-08-20,15:35:14,15:35:14
11,49,2006-08-20,15:35:14,15:35:14
2,11,2006-08-20,15:35:14,15:35:14
29,31,2006-08-20,15:35:14,15:35:14
31,48,2006-08-20,15:35:14,15:35:14
31,53,2006-08-20,15:35:14,15:35:14
8,11,2006-08-20,15:35:14,15:35:14
30,45,2006-08-20,15:35:15,15:35:15
60,61,2006-08-20,15:35:15,15:35:15
20,25,2006-08-20,15:35:16,15:35:16
23,41,2006-08-20,15:35:16,15:35:16
23,54,2006-08-20,15:35:16,15:35:16
4,23,2006-08-20,15:35:16,15:35:16
45,50,2006-08-20,15:35:16,15:35:16
42,47,2006-08-20,15:35:17,15:35:17
42,55,2006-08-20,15:35:17,15:35:17
20,25,2006-08-20,15:35:18,15:35:18
20,41,2006-08-20,15:35:18,15:35:18
23,53,2006-08-20,15:35:18,15:35:31
34,53,2006-08-20,15:35:18,15:35:18
41,53,2006-08-20,15:35:18,15:35:18
52,54,2006-08-20,15:35:18,15:35:18
12,45,2006-08-20,15:35:19,15:35:19
12,49,2006-08-20,15:35:19,15:35:37
1,25,2006-08-20,15:35:19,15:35:19
12,55,2006-08-20,15:35:19,15:35:20
1,34,2006-08-20,15:35:19,15:35:19
1,60,2006-08-20,15:35:19,15:35:19
16,45,2006-08-20,15:35:19,15:35:19
16,50,2006-08-20,15:35:19,15:35:19
19,45,2006-08-20,15:35:19,15:35:19
2,12,2006-08-20,15:35:19,15:35:19
22,27,2006-08-20,15:35:19,15:35:19
22,32,2006-08-20,15:35:19,15:35:19
22,48,2006-08-20,15:35:19,15:35:19
38,40,2006-08-20,15:35:19,15:36:16
38,45,2006-08-20,15:35:19,15:35:34
42,45,2006-08-20,15:35:19,15:35:19
44,45,2006-08-20,15:35:19,15:35:19
8,14,2006-08-20,15:35:19,15:35:19
8,42,2006-08-20,15:35:19,15:35:19
8,49,2006-08-20,15:35:19,15:35:19
1,15,2006-08-20,15:35:20,15:35:20
11,55,2006-08-20,15:35:20,15:35:20
14,55,2006-08-20,15:35:20,15:35:20
16,28,2006-08-20,15:35:20,15:35:20
28,36,2006-08-20,15:35:20,15:35:20
28,40,2006-08-20,15:35:20,15:35:38
34,60,2006-08-20,15:35:20,15:35:20
7,59,2006-08-20,15:35:21,15:35:38
31,57,2006-08-20,15:35:22,15:35:22
32,57,2006-08-20,15:35:22,15:35:22
17,23,2006-08-20,15:35:23,15:35:23
18,27,2006-08-20,15:35:23,15:35:23
18,29,2006-08-20,15:35:23,15:35:23
18,56,2006-08-20,15:35:23,15:35:23
26,35,2006-08-20,15:35:23,15:35:23
35,39,2006-08-20,15:35:23,15:35:23
35,47,2006-08-20,15:35:23,15:35:23
35,58,2006-08-20,15:35:23,15:35:23
51,54,2006-08-20,15:35:23,15:35:23
10,41,2006-08-20,15:35:24,15:35:24
10,60,2006-08-20,15:35:24,15:35:24
1,10,2006-08-20,15:35:24,15:35:24
21,47,2006-08-20,15:35:24,15:35:24
31,34,2006-08-20,15:35:24,15:35:24
33,34,2006-08-20,15:35:24,15:35:41
3,37,2006-08-20,15:35:24,15:35:45
39,47,2006-08-20,15:35:24,15:35:24
39,58,2006-08-20,15:35:24,15:35:24
4,17,2006-08-20,15:35:24,15:35:24
47,55,2006-08-20,15:35:24,15:35:24
29,48,2006-08-20,15:35:25,15:36:04
32,62,2006-08-20,15:35:25,15:35:25
57,62,2006-08-20,15:35:25,15:35:40
9,39,2006-08-20,15:35:25,15:35:25
9,49,2006-08-20,15:35:25,15:35:25
9,55,2006-08-20,15:35:25,15:35:25
16,30,2006-08-20,15:35:26,15:35:40
30,36,2006-08-20,15:35:26,15:36:47
30,40,2006-08-20,15:35:26,15:36:30
30,50,2006-08-20,15:35:26,15:35:26
4,52,2006-08-20,15:35:26,15:35:37
52,54,2006-08-20,15:35:26,15:35:53
16,44,2006-08-20,15:35:27,15:35:42
23,24,2006-08-20,15:35:27,15:35:27
36,44,2006-08-20,15:35:27,15:35:27
49,58,2006-08-20,15:35:27,15:35:27
17,32,2006-08-20,15:35:28,15:35:28
21,39,2006-08-20,15:35:28,15:35:28
21,49,2006-08-20,15:35:28,15:35:28
21,55,2006-08-20,15:35:28,15:35:37
23,32,2006-08-20,15:35:28,15:35:28
30,46,2006-08-20,15:35:28,15:35:28
31,32,2006-08-20,15:35:28,15:35:28
32,53,2006-08-20,15:35:28,15:35:28
36,46,2006-08-20,15:35:28,15:35:28
44,46,2006-08-20,15:35:28,15:35:28
22,27,2006-08-20,15:35:29,15:35:29
27,31,2006-08-20,15:35:29,15:35:29
27,32,2006-08-20,15:35:29,15:35:46
27,41,2006-08-20,15:35:29,15:35:29
27,48,2006-08-20,15:35:29,15:35:29
31,32,2006-08-20,15:35:29,15:35:29
31,33,2006-08-20,15:35:29,15:35:45
1,56,2006-08-20,15:35:30,15:35:30
16,40,2006-08-20,15:35:30,15:35:30
20,56,2006-08-20,15:35:30,15:35:30
42,58,2006-08-20,15:35:30,15:35:32
4,41,2006-08-20,15:35:30,15:35:30
45,58,2006-08-20,15:35:30,15:35:30
6,58,2006-08-20,15:35:30,15:35:30
9,58,2006-08-20,15:35:30,15:35:32
15,61,2006-08-20,15:35:31,15:35:31
53,57,2006-08-20,15:35:31,15:35:31
53,61,2006-08-20,15:35:31,15:35:31
56,61,2006-08-20,15:35:31,15:35:46
57,61,2006-08-20,15:35:31,15:35:31
12,58,2006-08-20,15:35:32,15:35:32
15,25,2006-08-20,15:35:32,15:35:32
15,34,2006-08-20,15:35:32,15:35:32
15,61,2006-08-20,15:35:32,15:35:32
21,58,2006-08-20,15:35:32,15:35:32
49,58,2006-08-20,15:35:32,15:35:32
11,47,2006-08-20,15:35:33,15:35:33
12,26,2006-08-20,15:35:33,15:35:37
14,49,2006-08-20,15:35:33,15:35:50
17,53,2006-08-20,15:35:33,15:35:33
20,34,2006-08-20,15:35:33,15:36:02
20,57,2006-08-20,15:35:33,15:35:33
20,61,2006-08-20,15:35:33,15:35:33
2,14,2006-08-20,15:35:33,15:35:33
2,26,2006-08-20,15:35:33,15:35:48
34,53,2006-08-20,15:35:33,15:35:36
36,40,2006-08-20,15:35:33,15:35:33
36,46,2006-08-20,15:35:33,15:35:33
41,53,2006-08-20,15:35:33,15:35:36
6,26,2006-08-20,15:35:33,15:35:51
9,14,2006-08-20,15:35:33,15:35:50
1,20,2006-08-20,15:35:34,15:35:34
1,23,2006-08-20,15:35:34,15:35:34
1,25,2006-08-20,15:35:34,15:35:34
1,53,2006-08-20,15:35:34,15:35:34
22,29,2006-08-20,15:35:34,15:35:34
22,34,2006-08-20,15:35:34,15:35:34
25,60,2006-08-20,15:35:34,15:35:34
6,21,2006-08-20,15:35:34,15:35:46
11,47,2006-08-20,15:35:35,15:35:35
21,45,2006-08-20,15:35:35,15:35:38
23,54,2006-08-20,15:35:35,15:35:35
39,47,2006-08-20,15:35:35,15:36:00
4,17,2006-08-20,15:35:35,15:35:35
45,49,2006-08-20,15:35:35,15:35:44
45,55,2006-08-20,15:35:35,15:35:38
45,58,2006-08-20,15:35:35,15:35:35
5,59,2006-08-20,15:35:35,15:35:35
9,45,2006-08-20,15:35:35,15:35:44
30,50,2006-08-20,15:35:36,15:35:36
7,53,2006-08-20,15:35:36,15:35:36
12,19,2006-08-20,15:35:37,15:35:37
12,45,2006-08-20,15:35:37,15:35:37
19,58,2006-08-20,15:35:37,15:35:37
47,55,2006-08-20,15:35:37,15:35:37
49,55,2006-08-20,15:35:37,15:35:48
9,19,2006-08-20,15:35:37,15:35:37
9,55,2006-08-20,15:35:37,15:35:37
10,60,2006-08-20,15:35:38,15:35:38
12,45,2006-08-20,15:35:38,15:35:38
17,60,2006-08-20,15:35:38,15:36:00
35,37,2006-08-20,15:35:38,15:35:38
42,44,2006-08-20,15:35:38,15:35:38
42,50,2006-08-20,15:35:38,15:35:38
4,60,2006-08-20,15:35:38,15:35:38
7,47,2006-08-20,15:35:38,15:35:38
1,57,2006-08-20,15:35:40,15:35:40
16,36,2006-08-20,15:35:40,15:35:50
23,51,2006-08-20,15:35:40,15:35:40
27,29,2006-08-20,15:35:40,15:36:05
27,57,2006-08-20,15:35:40,15:35:40
29,31,2006-08-20,15:35:40,15:35:40
29,32,2006-08-20,15:35:40,15:35:40
51,59,2006-08-20,15:35:40,15:35:40
56,57,2006-08-20,15:35:40,15:35:40
15,56,2006-08-20,15:35:41,15:35:43
23,60,2006-08-20,15:35:41,15:36:00
27,33,2006-08-20,15:35:41,15:36:07
34,62,2006-08-20,15:35:41,15:35:42
52,60,2006-08-20,15:35:41,15:35:41
1,4,2006-08-20,15:35:42,15:35:42
38,44,2006-08-20,15:35:42,15:35:42
4,23,2006-08-20,15:35:42,15:35:42
42,44,2006-08-20,15:35:42,15:35:42
44,46,2006-08-20,15:35:42,15:35:42
51,59,2006-08-20,15:35:42,15:36:00
20,56,2006-08-20,15:35:43,15:35:43
5,51,2006-08-20,15:35:43,15:35:43
1,18,2006-08-20,15:35:44,15:35:44
17,24,2006-08-20,15:35:44,15:35:44
18,25,2006-08-20,15:35:44,15:35:44
18,61,2006-08-20,15:35:44,15:35:44
39,49,2006-08-20,15:35:44,15:35:44
4,54,2006-08-20,15:35:44,15:35:44
8,49,2006-08-20,15:35:44,15:36:00
9,21,2006-08-20,15:35:44,15:35:44
10,17,2006-08-20,15:35:45,15:35:47
10,56,2006-08-20,15:35:45,15:35:47
10,61,2006-08-20,15:35:45,15:35:45
22,32,2006-08-20,15:35:45,15:35:45
25,32,2006-08-20,15:35:45,15:35:45
28,30,2006-08-20,15:35:45,15:36:01
29,32,2006-08-20,15:35:45,15:35:45
30,35,2006-08-20,15:35:45,15:36:01
30,38,2006-08-20,15:35:45,15:35:45
30,44,2006-08-20,15:35:45,15:35:45
3,16,2006-08-20,15:35:45,15:35:45
32,33,2006-08-20,15:35:45,15:35:45
32,34,2006-08-20,15:35:45,15:36:11
32,41,2006-08-20,15:35:45,15:36:04
1,10,2006-08-20,15:35:46,15:35:46
1,17,2006-08-20,15:35:46,15:35:46
12,21,2006-08-20,15:35:46,15:36:09
1,25,2006-08-20,15:35:46,15:35:46
1,4,2006-08-20,15:35:46,15:35:46
1,61,2006-08-20,15:35:46,15:35:46
17,27,2006-08-20,15:35:46,15:35:46
21,45,2006-08-20,15:35:46,15:36:00
22,31,2006-08-20,15:35:46,15:35:49
27,53,2006-08-20,15:35:46,15:35:46
3,37,2006-08-20,15:35:46,15:35:58
37,46,2006-08-20,15:35:46,15:35:46
43,47,2006-08-20,15:35:46,15:35:46
10,15,2006-08-20,15:35:47,15:35:47
10,23,2006-08-20,15:35:47,15:36:19
31,48,2006-08-20,15:35:47,15:35:47
34,48,2006-08-20,15:35:47,15:36:04
41,57,2006-08-20,15:35:47,15:35:47
10,20,2006-08-20,15:35:48,15:35:48
12,19,2006-08-20,15:35:48,15:35:48
12,58,2006-08-20,15:35:48,15:36:09
20,41,2006-08-20,15:35:48,15:35:48
20,56,2006-08-20,15:35:48,15:35:48
2,12,2006-08-20,15:35:48,15:36:07
2,14,2006-08-20,15:35:48,15:36:05
2,19,2006-08-20,15:35:48,15:35:48
2,55,2006-08-20,15:35:48,15:35:48
2,9,2006-08-20,15:35:48,15:35:48
9,12,2006-08-20,15:35:48,15:35:48
16,50,2006-08-20,15:35:49,15:35:59
22,29,2006-08-20,15:35:49,15:35:49
22,32,2006-08-20,15:35:49,15:35:49
22,33,2006-08-20,15:35:49,15:35:49
22,34,2006-08-20,15:35:49,15:35:49
22,41,2006-08-20,15:35:49,15:35:49
30,38,2006-08-20,15:35:49,15:36:48
37,38,2006-08-20,15:35:49,15:35:49
42,46,2006-08-20,15:35:49,15:35:49
42,50,2006-08-20,15:35:49,15:36:02
46,50,2006-08-20,15:35:49,15:36:06
5,51,2006-08-20,15:35:49,15:35:49
5,54,2006-08-20,15:35:49,15:35:53
5,60,2006-08-20,15:35:49,15:35:49
15,23,2006-08-20,15:35:50,15:35:50
36,40,2006-08-20,15:35:51,15:36:05
40,50,2006-08-20,15:35:51,15:35:51
17,23,2006-08-20,15:35:52,15:35:52
23,56,2006-08-20,15:35:52,15:35:53
28,35,2006-08-20,15:35:52,15:36:08
28,50,2006-08-20,15:35:52,15:35:52
8,39,2006-08-20,15:35:52,15:35:52
14,58,2006-08-20,15:35:53,15:35:53
15,23,2006-08-20,15:35:53,15:35:53
17,18,2006-08-20,15:35:53,15:35:53
17,25,2006-08-20,15:35:53,15:35:53
17,52,2006-08-20,15:35:53,15:35:53
17,54,2006-08-20,15:35:53,15:35:53
18,23,2006-08-20,15:35:53,15:35:53
23,53,2006-08-20,15:35:53,15:36:26
25,54,2006-08-20,15:35:53,15:35:53
27,53,2006-08-20,15:35:53,15:35:53
49,53,2006-08-20,15:35:53,15:35:53
5,23,2006-08-20,15:35:53,15:35:53
53,54,2006-08-20,15:35:53,15:35:53
7,11,2006-08-20,15:35:53,15:35:53
7,51,2006-08-20,15:35:53,15:35:53
7,8,2006-08-20,15:35:53,15:35:53
11,39,2006-08-20,15:35:54,15:35:54
11,49,2006-08-20,15:35:54,15:35:54
10,52,2006-08-20,15:35:55,15:35:55
17,25,2006-08-20,15:35:55,15:35:55
23,25,2006-08-20,15:35:55,15:36:06
24,52,2006-08-20,15:35:55,15:35:55
25,61,2006-08-20,15:35:55,15:35:55
35,36,2006-08-20,15:35:55,15:35:55
7,45,2006-08-20,15:35:55,15:35:55
10,53,2006-08-20,15:35:56,15:35:56
15,53,2006-08-20,15:35:56,15:35:56
22,29,2006-08-20,15:35:57,15:35:57
22,31,2006-08-20,15:35:57,15:35:57
22,34,2006-08-20,15:35:57,15:35:57
31,41,2006-08-20,15:35:57,15:36:38
31,48,2006-08-20,15:35:57,15:36:30
33,34,2006-08-20,15:35:57,15:35:57
34,41,2006-08-20,15:35:57,15:35:57
4,56,2006-08-20,15:35:57,15:35:57
16,42,2006-08-20,15:35:58,15:35:58
2,9,2006-08-20,15:35:58,15:36:19
37,42,2006-08-20,15:35:58,15:35:58
42,46,2006-08-20,15:35:58,15:35:58
6,9,2006-08-20,15:35:58,15:35:58
9,12,2006-08-20,15:35:58,15:35:58
16,42,2006-08-20,15:35:59,15:35:59
16,44,2006-08-20,15:35:59,15:35:59
10,56,2006-08-20,15:36:00,15:36:00
10,61,2006-08-20,15:36:00,15:36:00
17,39,2006-08-20,15:36:00,15:36:00
18,60,2006-08-20,15:36:00,15:36:00
23,49,2006-08-20,15:36:00,15:36:00
2,43,2006-08-20,15:36:00,15:36:00
31,33,2006-08-20,15:36:00,15:36:00
33,48,2006-08-20,15:36:00,15:36:04
33,53,2006-08-20,15:36:00,15:36:00
34,61,2006-08-20,15:36:00,15:36:00
43,51,2006-08-20,15:36:00,15:36:00
4,39,2006-08-20,15:36:00,15:36:00
4,56,2006-08-20,15:36:00,15:36:00
49,54,2006-08-20,15:36:00,15:36:17
53,61,2006-08-20,15:36:00,15:36:00
54,59,2006-08-20,15:36:00,15:36:12
5,47,2006-08-20,15:36:00,15:36:00
5,59,2006-08-20,15:36:00,15:36:00
5,60,2006-08-20,15:36:00,15:36:04
56,61,2006-08-20,15:36:00,15:36:00
59,60,2006-08-20,15:36:00,15:36:00
7,47,2006-08-20,15:36:00,15:36:00
7,49,2006-08-20,15:36:00,15:36:00
10,15,2006-08-20,15:36:01,15:36:01
1,15,2006-08-20,15:36:01,15:36:12
15,25,2006-08-20,15:36:01,15:36:01
15,61,2006-08-20,15:36:01,15:36:12
21,55,2006-08-20,15:36:01,15:36:01
30,46,2006-08-20,15:36:01,15:36:36
31,57,2006-08-20,15:36:01,15:36:01
34,57,2006-08-20,15:36:01,15:36:24
39,55,2006-08-20,15:36:01,15:36:19
45,55,2006-08-20,15:36:01,15:36:19
53,57,2006-08-20,15:36:01,15:36:01
55,58,2006-08-20,15:36:01,15:36:01
9,55,2006-08-20,15:36:01,15:36:19
10,25,2006-08-20,15:36:02,15:36:02
10,54,2006-08-20,15:36:02,15:36:34
20,23,2006-08-20,15:36:02,15:36:02
30,50,2006-08-20,15:36:02,15:36:02
39,51,2006-08-20,15:36:02,15:36:17
45,51,2006-08-20,15:36:02,15:36:02
8,51,2006-08-20,15:36:02,15:36:02
9,51,2006-08-20,15:36:02,15:36:02
1,23,2006-08-20,15:36:03,15:36:03
1,53,2006-08-20,15:36:03,15:36:03
18,24,2006-08-20,15:36:03,15:36:03
18,54,2006-08-20,15:36:03,15:36:25
24,52,2006-08-20,15:36:03,15:36:03
5,24,2006-08-20,15:36:03,15:36:03
22,33,2006-08-20,15:36:04,15:36:07
22,48,2006-08-20,15:36:04,15:36:22
27,32,2006-08-20,15:36:04,15:36:23
32,33,2006-08-20,15:36:04,15:36:07
32,48,2006-08-20,15:36:04,15:36:04
33,34,2006-08-20,15:36:04,15:36:04
33,41,2006-08-20,15:36:04,15:36:38
4,60,2006-08-20,15:36:04,15:36:04
54,60,2006-08-20,15:36:04,15:36:04
7,60,2006-08-20,15:36:04,15:36:22
8,60,2006-08-20,15:36:04,15:36:22
12,14,2006-08-20,15:36:05,15:36:09
14,45,2006-08-20,15:36:05,15:36:05
14,58,2006-08-20,15:36:05,15:36:20
22,27,2006-08-20,15:36:05,15:36:05
27,34,2006-08-20,15:36:05,15:36:05
27,41,2006-08-20,15:36:05,15:36:05
27,47,2006-08-20,15:36:05,15:36:05
35,36,2006-08-20,15:36:05,15:36:05
35,40,2006-08-20,15:36:05,15:36:05
7,17,2006-08-20,15:36:05,15:36:05
7,24,2006-08-20,15:36:05,15:36:05
7,54,2006-08-20,15:36:05,15:36:05
7,59,2006-08-20,15:36:05,15:36:22
23,59,2006-08-20,15:36:06,15:36:06
27,42,2006-08-20,15:36:06,15:36:06
27,62,2006-08-20,15:36:06,15:36:06
36,46,2006-08-20,15:36:06,15:36:21
37,50,2006-08-20,15:36:06,15:36:18
38,46,2006-08-20,15:36:06,15:36:21
40,46,2006-08-20,15:36:06,15:36:21
40,50,2006-08-20,15:36:06,15:36:06
17,54,2006-08-20,15:36:07,15:36:07
18,23,2006-08-20,15:36:07,15:36:07
18,59,2006-08-20,15:36:07,15:36:07
2,43,2006-08-20,15:36:07,15:36:07
26,42,2006-08-20,15:36:07,15:36:07
26,43,2006-08-20,15:36:07,15:36:07
33,47,2006-08-20,15:36:07,15:36:07
33,57,2006-08-20,15:36:07,15:36:07
54,60,2006-08-20,15:36:07,15:36:07
27,41,2006-08-20,15:36:08,15:36:08
28,30,2006-08-20,15:36:08,15:36:48
28,40,2006-08-20,15:36:08,15:36:41
41,48,2006-08-20,15:36:08,15:36:08
12,26,2006-08-20,15:36:09,15:36:09
17,34,2006-08-20,15:36:09,15:36:09
19,26,2006-08-20,15:36:09,15:37:08
19,42,2006-08-20,15:36:09,15:36:09
27,34,2006-08-20,15:36:09,15:36:09
34,45,2006-08-20,15:36:09,15:36:09
34,48,2006-08-20,15:36:09,15:36:09
1,4,2006-08-20,15:36:10,15:36:10
17,53,2006-08-20,15:36:10,15:36:10
27,45,2006-08-20,15:36:10,15:36:10
27,53,2006-08-20,15:36:10,15:36:10
29,45,2006-08-20,15:36:10,15:36:10
30,35,2006-08-20,15:36:10,15:36:10
32,45,2006-08-20,15:36:10,15:36:10
35,40,2006-08-20,15:36:10,15:36:10
35,46,2006-08-20,15:36:10,15:36:21
35,50,2006-08-20,15:36:10,15:36:10
4,23,2006-08-20,15:36:10,15:36:10
45,62,2006-08-20,15:36:10,15:36:27
4,61,2006-08-20,15:36:10,15:36:10
53,61,2006-08-20,15:36:10,15:36:10
53,62,2006-08-20,15:36:10,15:36:10
5,45,2006-08-20,15:36:10,15:36:10
5,49,2006-08-20,15:36:10,15:36:10
5,59,2006-08-20,15:36:10,15:36:47
5,7,2006-08-20,15:36:10,15:36:10
20,34,2006-08-20,15:36:11,15:36:11
21,58,2006-08-20,15:36:11,15:36:11
2,58,2006-08-20,15:36:11,15:36:13
29,34,2006-08-20,15:36:11,15:36:11
34,53,2006-08-20,15:36:11,15:36:11
34,56,2006-08-20,15:36:11,15:36:11
4,17,2006-08-20,15:36:11,15:36:11
45,58,2006-08-20,15:36:11,15:36:11
51,58,2006-08-20,15:36:11,15:36:11
56,61,2006-08-20,15:36:11,15:36:11
9,58,2006-08-20,15:36:11,15:36:36
11,45,2006-08-20,15:36:12,15:36:12
11,51,2006-08-20,15:36:12,15:36:12
11,59,2006-08-20,15:36:12,15:36:12
15,56,2006-08-20,15:36:12,15:36:12
39,59,2006-08-20,15:36:12,15:36:12
4,15,2006-08-20,15:36:12,15:36:12
4,24,2006-08-20,15:36:12,15:36:12
4,39,2006-08-20,15:36:12,15:36:12
44,58,2006-08-20,15:36:12,15:36:12
10,61,2006-08-20,15:36:13,15:36:19
1,52,2006-08-20,15:36:13,15:36:13
1,61,2006-08-20,15:36:13,15:36:41
17,20,2006-08-20,15:36:13,15:36:13
17,52,2006-08-20,15:36:13,15:36:13
17,57,2006-08-20,15:36:13,15:36:13
23,52,2006-08-20,15:36:13,15:36:13
4,10,2006-08-20,15:36:13,15:36:13
41,57,2006-08-20,15:36:13,15:36:13
4,17,2006-08-20,15:36:13,15:36:13
4,25,2006-08-20,15:36:13,15:36:13
4,52,2006-08-20,15:36:13,15:36:13
56,57,2006-08-20,15:36:13,15:36:13
57,62,2006-08-20,15:36:13,15:36:54
8,24,2006-08-20,15:36:13,15:36:13
8,54,2006-08-20,15:36:13,15:36:13
8,59,2006-08-20,15:36:13,15:36:43
10,25,2006-08-20,15:36:14,15:36:14
